objectid,accessioned,accessionnum,locationid,title,displaydate_x,beginyear,visualbrowserclassification_x,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification_x,subclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,iiifurl,imageurl
44199,1,1957.14.480,9032,Mucius Scaevola,second half 15th century,1450,sculpture,1499,1401 to 1500,bronze//Medium brown patina,"overall (shield-shaped): 6.12 × 5.9 cm (2 7/16 × 2 5/16 in.)
gross weight: 37.29 gr (0.082 lb.)","in exergue, in relief: .IO[HANNES].F[ONDULINI].F[ONDULI] [followed by a sprig of horseradish or ""cren"" to signify ""da Crema""] (Giovanni di Fondulino Fonduli, da Crema); stamped at right: B.M. (Boisell de Monville, see Provenance)","Reverse inscribed in blue ink, Jean Houtteau (for owner, 1861–1871: see Provenance); formerly bore previous inventory number 346 in yellow paint (Ricci 1931); numerals removed in 1982 cleaning.",Master IO.F.F.,Master IO.F.F.,"Thomas-Charles-Gaston, Baron Boissel de Monville [1763–1832], Paris; (his estate sale, Roussel-Pillet, Paris, 24–25 January 1861, no. 133 [part]); Jean Houtteau d’Origny, Paris, until 1871. Gustave Dreyfus [1837–1914], Paris, by 1886; his heirs; (purchased 1930 by Duveen Brothers, Inc., London, New York, and Paris); sold 1944 to the Samuel H. Kress Foundation, New York.

",Samuel H. Kress Collection,Sculpture,Plaquette,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63815031,https://api.nga.gov/iiif/59264288-0981-4363-9ab3-e9a15a21a570,"https://api.nga.gov/iiif/59264288-0981-4363-9ab3-e9a15a21a570/full/!800,800/0/default.jpg"
44198,1,1957.14.479,9032,Horatius Cocles Defending the Bridge,second half 15th century,1450,sculpture,1499,1401 to 1500,bronze//Light brown patina,"overall (shield-shaped): 6.13 × 5.91 cm (2 7/16 × 2 5/16 in.)
gross weight: 41.47 gr (0.091 lb.)",,Reverse formerly bore previous inventory numbers 99 in red paint (Dreyfus) and 345 in yellow paint (Ricci 1931); numerals removed during 1982 cleaning.,Master IO.F.F.,Master IO.F.F.,"Gustave Dreyfus [1837-1914], Paris; his estate; purchased 1930 by (Duveen Brothers, Inc., London and New York); purchased 1945 by the Samuel H. Kress Foundation, New York; gift 1957 to NGA.",Samuel H. Kress Collection,Sculpture,Plaquette,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63815030,https://api.nga.gov/iiif/8811d1cb-8e64-43aa-acbb-eb1e69e49764,"https://api.nga.gov/iiif/8811d1cb-8e64-43aa-acbb-eb1e69e49764/full/!800,800/0/default.jpg"
44118,1,1957.14.392,5609,Madonna and Child with Two Angels,second half 15th century,1450,sculpture,1499,1401 to 1500,gilded bronze//Excluding flesh areas of figures,"overall (minimum width across central pilaster shafts): 19.35 × 9.08 cm (7 5/8 × 3 9/16 in.)
overall (maximum width across wings of angels): 19.35 × 11.35 cm (7 5/8 × 4 7/16 in.)
gross weight: 740.2 gr (1.632 lb.)",,"Reverse bears number 425 in white paint (Molinier 1886), and former inventory numbers 294 in red paint (Dreyfus), 268 in (mostly missing) yellow paint (Ricci 1931), as well as earlier-style NGA accession number in red paint.",Florentine 15th Century,Florentine 15th Century,"Gustave Dreyfus [1837-1914], Paris; his estate; purchased 1930 by (Duveen Brothers, Inc., London and New York); purchased 1945 by the Samuel H. Kress Foundation, New York; gift 1957 to NGA.",Samuel H. Kress Collection,Sculpture,Plaquette,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63814808,https://api.nga.gov/iiif/0b9a07f6-934e-48ca-b8b6-264a5d9dd1bb,"https://api.nga.gov/iiif/0b9a07f6-934e-48ca-b8b6-264a5d9dd1bb/full/!800,800/0/default.jpg"
43849,1,1957.14.129,,A Bacchante,late 15th or early 16th century,1450,sculpture,1549,1401 to 1500,bronze//Dark brown patina over light bronze,"overall (oval): 11.01 x 8.48 cm (4 5/16 x 3 5/16 in.)
gross weight: 231.95 gr (0.511 lb.)",,,Master of the Martelli Mirror,Master of the Martelli Mirror,"Gustave Dreyfus [1837-1914], Paris; his estate; purchased 1930 by (Duveen Brothers, Inc., London and New York); purchased 1945 by the Samuel H. Kress Foundation, New York; gift 1957 to NGA.",Samuel H. Kress Collection,Sculpture,Plaquette,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63809869,https://api.nga.gov/iiif/84903914-7d29-443b-880e-0daf3fc56d1d,"https://api.nga.gov/iiif/84903914-7d29-443b-880e-0daf3fc56d1d/full/!800,800/0/default.jpg"
1251,1,1942.9.112,,A Young Lady,"1450/1475, with later alterations",1450,sculpture,1475,1401 to 1500,marble,overall: 53 x 48.8 x 19.9 cm (20 7/8 x 19 3/16 x 7 13/16 in.),,,"Florentine 15th Century, Probably",Probably Florentine 15th Century,"(Duveen Brothers, Inc., London and New York); purchased 2 December 1914 by Peter A.B. Widener, Lynnewood Hall, Elkins Park, Pennsylvania;[1] inheritance from Estate of Peter A.B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park, Pennsylvania; gift 1942 to NGA.

[1] Purchase date according to Widener card file in NGA curatorial records.",Widener Collection,Sculpture,Bust,,0,CSD,,,,,2023-08-16 22:01:37.79-04,Q63810066,https://api.nga.gov/iiif/ee6fc6dc-2f62-41d8-8fb2-724f58d8fb6a,"https://api.nga.gov/iiif/ee6fc6dc-2f62-41d8-8fb2-724f58d8fb6a/full/!800,800/0/default.jpg"
1368,1,1942.9.208,9032,Sword Pommel with inset plaquette of Ariadne [affixed reverse of pommel],second half 15th century,1450,sculpture,1499,1401 to 1500,bronze,"overall (diameter of plaquette alone): 5.37 cm (2 1/8 in.)
gross weight (pommel with affixed plaquette): 231 gr (0.509 lb.)
overall (sword pommel): 7.05 × 7.27 × 1.63 cm (2 3/4 × 2 7/8 × 5/8 in.)","in exergue, in relief, rubbed almost to obscurity: .IO[HANNES].F[ONDULINI].F[ONDULI]. [followed by traces of a sprig of horseradish or ""cren"" to signify ""da Crema""] (Giovanni di Fondulino Fonduli, da Crema)",Edge of pommel bears former inventory number 35 in white paint (Hainauer/Duveen 1908).,Master IO.F.F.,Master IO.F.F.,"Oscar Hainauer [d. 1894], Berlin; his wife, Julie Hainauer, Berlin; acquired 1906 by (Duveen Brothers, Inc., London and New York); by exchange 21 October 1920 to Joseph E. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Sculpture,Plaquette,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63809833,https://api.nga.gov/iiif/40f578c5-94fc-432c-8257-50b32ffdda75,"https://api.nga.gov/iiif/40f578c5-94fc-432c-8257-50b32ffdda75/full/!800,800/0/default.jpg"
44357,1,1957.14.615.a,,"Alfonso V of Aragon, 1394-1458, King of Naples and Sicily 1442 [obverse]",c. 1450,1450,sculpture,1450,1401 to 1500,bronze,"overall (diameter): 4.59 cm (1 13/16 in.)
gross weight: 30.09 gr (0.066 lb.)
axis: 12:00",around circumference: ALFONSVS REX ARAGONVM,,Paolo da Ragusa,Paolo da Ragusa,"Gustave Dreyfus [1837-1914], Paris; his heirs; purchased with the entire Dreyfus collection 9 July 1930 by (Duveen Brothers, Inc., London, New York, and Paris); sold 31 January 1944 to the Samuel H. Kress Foundation, New York;[1] gift 1957 to NGA.


[1] The Duveen Brothers Records document the firm’s sixteen year pursuit and eventual acquisition of the Dreyfus collection, which included paintings, sculptures, small bronzes, medals, and plaquettes. Bequeathed as part of his estate to Dreyfus’ widow and five children (a son and four daughters), who had differing opinions about its disposition, the collection was not sold until after his widow’s death in April 1929. Duveen did not wish to separate Dreyfus’ collection of small bronzes, medals, and plaquettes, and it was sold intact to the Kress Foundation for a price that was met by installment payments every three months. (Duveen Brothers Records, accession number 960015, Research Library, The Getty Research Institute, Los Angeles: reel 301, box 446, folders 3 and 4; reel 302, box 447, folders 1-6; reel 303, box 448, folders 1 and 2; reel 330, box 475, folder 4.) See also  George Francis Hill’s discussion ""A Note on Pedigrees"" in his catalogue, _The Gustave Dreyfus Collection: Renaissance Medals_, Oxford, 1931: xii, which was commissioned by Duveen Brothers.",Samuel H. Kress Collection,Sculpture,Medal/Medallion,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63815107,https://api.nga.gov/iiif/f0bb47e9-631a-4202-98a1-b48a8b3d14bf,"https://api.nga.gov/iiif/f0bb47e9-631a-4202-98a1-b48a8b3d14bf/full/!800,800/0/default.jpg"
1371,1,1942.9.211,,Horatius,second half 15th century,1450,sculpture,1499,1401 to 1500,gilded bronze,"overall (irregular): 6.23 × 6.04 cm (2 7/16 × 2 3/8 in.)
gross weight: 45.9 gr (0.101 lb.)",,Reverse bears now nearly illegible former inventory number 112 in white paint (Hainauer/Duveen 1908).,Master IO.F.F.,Master IO.F.F.,"Oscar Hainauer [d. 1894], Berlin; his wife, Julie Hainauer, Berlin; acquired 1906 by (Duveen Brothers, Inc., London and New York); by exchange 21 October 1920 to Joseph E. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Sculpture,Plaquette,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63809836,https://api.nga.gov/iiif/894751d7-2c91-4002-88f6-16cd8011b8e1,"https://api.nga.gov/iiif/894751d7-2c91-4002-88f6-16cd8011b8e1/full/!800,800/0/default.jpg"
46110,1,1961.9.11,,Portrait of a Female Donor,c. 1455,1455,painting,1455,1401 to 1500,oil on panel,"overall: 41.8 x 21.6 cm (16 7/16 x 8 1/2 in.)
framed: 54.3 x 35.5 x 9.2 cm (21 3/8 x 14 x 3 5/8 in.)",center left on woodcut: O s...a elisab. / O... / ...,,"Christus, Petrus",Petrus Christus,"Possibly private collection, Genoa.[1] (Count Alessandro Contini Bonacossi, Florence, by 1937);[2] purchased 1937 by the Samuel H. Kress Foundation, New York;[3] gift 1961 to NGA.

[1] There is no basis for the Genovese provenance of the panels beyond an unattributed statement in the NGA curatorial file from the Kress Foundation.  No donor portraits or triptych positively identifiable with 1961.9.10 and 1961.9.11 are listed in Carlo Giuseppe Ratte, _Instruzione de quanto puo' vedersi di più bello in Genova in pittura, scultura ed Architettura_, 3 vols. (Genoa, 1780), or Federigo Alizeri, _Guida artistica per la Città de Genova_, 2 vols. (Genoa, 1846).



[2] The Count lived in Rome until 1931.

[3] See also The Kress Collection Digital Archive, https://kress.nga.gov/Detail/objects/1668.",Samuel H. Kress Collection,Painting,,,0,CNE-R,,,,,2023-05-09 17:01:03.48-04,Q20173728,https://api.nga.gov/iiif/d6663e36-cd7f-4406-a5e1-827e8dc729ed,"https://api.nga.gov/iiif/d6663e36-cd7f-4406-a5e1-827e8dc729ed/full/!800,800/0/default.jpg"
3958,1,1943.3.743,,"Saint Catherine of Siena, or Saint Clare of Assisi",c. 1460/1470,1460,print,1470,1401 to 1500,"woodcut hand-colored in gray, yellow, and red lake",sheet: 13.2 x 13.2 cm (5 3/16 x 5 3/16 in.),,,Italian 15th Century,Italian 15th Century,"LJR (Lugt Supp.1760b), NGA LJR (Lugt Supp.1932d)",Rosenwald Collection,Print,,,0,CG-E,,,,,2023-05-10 13:28:58.583-04,Q64953305,https://api.nga.gov/iiif/15037442-b6f1-4ae8-a41b-11295889a550,"https://api.nga.gov/iiif/15037442-b6f1-4ae8-a41b-11295889a550/full/!800,800/0/default.jpg"
1281,1,1942.9.142,,The Young Saint John the Baptist,c. 1460,1460,sculpture,1460,1401 to 1500,marble,overall: 39.7 x 33.6 x 17.8 cm (15 5/8 x 13 1/4 x 7 in.),,,"Desiderio da Settignano, Follower of",Follower of Desiderio da Settignano,"Martelli family, Florence; sold 28 June 1916 through (Giuseppe Salvadori, Florence) and (French & Company, New York) to Joseph E. Widener; inheritance from Estate of Peter A.B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park, Pennsylvania, after purchase by funds of Joseph E. Widener;[1] gift 1942 to NGA.


[1] Acquisition date and source according to Widener card file and 1914 and 1916 letters from Salvadori and French & Company to Joseph Widener, in NGA curatorial files.

",Widener Collection,Sculpture,Bust,,0,CSD,,,,,2023-08-17 22:01:44.12-04,Q63809420,https://api.nga.gov/iiif/a573bdd8-cb20-436a-bc1a-6479f2faac3b,"https://api.nga.gov/iiif/a573bdd8-cb20-436a-bc1a-6479f2faac3b/full/!800,800/0/default.jpg"
44710,1,1957.14.809.a,,"Paul II (Pietro Barbo, 1464-1471), Pope 1464, in Public Consistory [obverse]",1466/1467,1466,sculpture,1467,1401 to 1500,bronze,"overall (diameter): 7.86 cm (3 1/8 in.)
gross weight: 110.75 gr (0.244 lb.)
axis: 12:00",around circumference: +SACRVM PVBLICVM APOSTOLICVM CONCISTORIVM PAVLVS VENETV[s] P[a]P[a] II,,"Orfini da Foligno, Emiliano, Attributed to",Attributed to Emiliano Orfini da Foligno,"Gustave Dreyfus [1837-1914], Paris; his heirs; purchased with the entire Dreyfus collection 9 July 1930 by (Duveen Brothers, Inc., London, New York, and Paris); sold 31 January 1944 to the Samuel H. Kress Foundation, New York;[1] gift 1957 to NGA.


[1] The Duveen Brothers Records document the firm’s sixteen year pursuit and eventual acquisition of the Dreyfus collection, which included paintings, sculptures, small bronzes, medals, and plaquettes. Bequeathed as part of his estate to Dreyfus’ widow and five children (a son and four daughters), who had differing opinions about its disposition, the collection was not sold until after his widow’s death in April 1929. Duveen did not wish to separate Dreyfus’ collection of small bronzes, medals, and plaquettes, and it was sold intact to the Kress Foundation for a price that was met by installment payments every three months. (Duveen Brothers Records, accession number 960015, Research Library, The Getty Research Institute, Los Angeles: reel 301, box 446, folders 3 and 4; reel 302, box 447, folders 1-6; reel 303, box 448, folders 1 and 2; reel 330, box 475, folder 4.) See also  George Francis Hill’s discussion ""A Note on Pedigrees"" in his catalogue, _The Gustave Dreyfus Collection: Renaissance Medals_, Oxford, 1931: xii, which was commissioned by Duveen Brothers.",Samuel H. Kress Collection,Sculpture,Medal/Medallion,,0,CSD,,,,,2023-05-09 17:01:03.48-04,Q63847762,https://api.nga.gov/iiif/c37742e1-2111-4487-a838-d120d2e263b9,"https://api.nga.gov/iiif/c37742e1-2111-4487-a838-d120d2e263b9/full/!800,800/0/default.jpg"
177625,1,2014.136.309,,Dish with a king and a scholar,c. 1470/1480,1470,decorative art,1480,1401 to 1500,tin-glazed earthenware (maiolica),overall (height by diameter): 7 × 38.6 cm (2 3/4 × 15 3/16 in.),,,Deruta or Faenza 15th Century,Deruta or Faenza 15th Century,"Oskar Hainauer [1840-1894], Berlin; by inheritance to his widow, Julie Hainauer [1850-1926], Berlin; purchased 1906 with the entire Hainauer collection by (Duveen Brothers, Inc., London, New York, and Paris); sold 17 October 1906 to William Andrews Clark [1839-1925], New York;[1] bequest 1926 to the Corcoran Gallery of Art, Washington; acquired 2014 by the National Gallery of Art.


[1] Duveen Brothers Records, accession number 960015, Research Library, Getty Research Institute, Los Angeles: Series I.D, General business records, 1907-1964, reel 59, box 163, Hainauer collection sales ledger, July 1906-December 1909; copy in NGA curatorial files.
",Corcoran Collection (William A. Clark Collection),Decorative Art,Ceramic,,0,CSD,,,,,2020-04-17 22:01:36.25-04,,https://api.nga.gov/iiif/ee8fb4fa-7eb0-4fb0-8155-c66826a56482,"https://api.nga.gov/iiif/ee8fb4fa-7eb0-4fb0-8155-c66826a56482/full/!800,800/0/default.jpg"
41666,1,1952.5.51,6648,Saint Jerome,c. 1470/1475,1470,painting,1475,1401 to 1500,tempera on spruce panel,"overall: 139.1 x 67.3 cm (54 3/4 x 26 1/2 in.)
framed: 155.6 x 83.8 x 11.4 cm (61 1/4 x 33 x 4 1/2 in.)","lower right on the cartellino on the pilaster: Franciscus benalius Filius petri / Albado (Francesco Benaglio, son of Pietro, dealer in cereals); lower center on the step below the saint: .SS. HIERONYMVS.",,"Benaglio, Francesco",Francesco Benaglio,"Sir Francis Baring, 1st Bt. [1740-1810], London;[1] (sale, Christie's, London, 15 March 1805, no. 51, as by Francesco di Ladi);[2] (Thomas Winstanley, Liverpool); William Roscoe [1753-1831], Liverpool, by 1813, sold before 1816.[3] Private collection, England. (sale, Robinson, Fisher & Harding, London, 27 November 1924, no. 99, as _St. Francis_ by C. Crivelli).[4] Art market, London, by 1933.[5] (Count Alessandro Contini Bonacossi, Florence);[6] purchased July 1948 by the Samuel H. Kress Foundation, New York;[7] gift 1952 to NGA.


[1] On this collector, see Francis Haskell, _Rediscoveries in art: some aspects of taste, fashion, and collecting in England and France_, Ithaca, 1976: 72.



[2] Burton Fredericksen (in _The Index of paintings sold in the British Isles during the nineteenth century_, 4 vols. Santa Barbara, 1988: 1:49, 295) established the painting's ownership, which is not specified in the sale catalogue, on the basis of an annotated copy of the catalogue in the files of Christie's in London.



[3] See Michael Compton, ""William Roscoe and Early Collectors of Italian Primitives,"" _Liverpool Bulletin_ 9 (1960-1961): 47. Hugh Macandrew (letter of 11 September 1961 to William Campbell, in NGA curatorial files) transcribes a description of the painting in Roscoe's hand from a manuscript catalogue of his collection (Roscoe Papers, Liverpool Library, 3897).



[4] Everett Fahy (his letter of 19 November 1984 in NGA curatorial files) called attention to a Cooper negative of the painting in the Frick Art Reference Library in New York; the photograph, taken on the occasion of the sale in 1924 in London, shows the painting dirty and with a check running vertically through the figure, but otherwise with an aspect not unlike the present one.



[5] According to Evelyn Sandberg-Vavalà, ""Francesco Benaglio,"" _Art in America_ 21 (1933): 62-63.



[6] By April 1948 (the date of Roberto Longhi's expertise, copy in NGA curatorial files), the panel must already have been with Contini Bonacossi, for whom Longhi wrote his opinion in Italian (his expertises for the Kress Foundation are usually in English).



[7] The Kress Foundation made an offer to Contini Bonacossi on 7 June 1948 for a group of twenty-eight paintings, including the Benaglio; the offer was accepted on 11 July 1948 (see copies of correspondence in NGA curatorial files, see also The Kress Collection Digital Archive, https://kress.nga.gov/Detail/objects/1832).

",Samuel H. Kress Collection,Painting,,,0,CIS-R,,,,,2023-08-14 22:01:36.79-04,Q20174046,https://api.nga.gov/iiif/629fa856-d29d-4c59-9563-99c7a3a71200,"https://api.nga.gov/iiif/629fa856-d29d-4c59-9563-99c7a3a71200/full/!800,800/0/default.jpg"
41587,1,1952.2.6.c,,The Virgin Annunciate [middle right panel],c. 1470/1480,1470,painting,1480,1401 to 1500,tempera and distemper on panel,"overall (middle right panel): 31 x 12.4 cm (12 3/16 x 4 7/8 in.)
framed: 43.5 x 16.8 x 4.4 cm (17 1/8 x 6 5/8 x 1 3/4 in.)",,,"Tura, Cosmè",Cosmè Tura,"Sir Francis Cook, 1st bt. [1817-1901], Doughty House, Richmond, Surrey, by 1888;[1] by inheritance to his son, Sir Frederick Lucas Cook, 2nd bt. [1844-1920], Doughty House; by inheritance to his son, Sir Herbert Frederick Cook, 3rd bt. [1868-1939], Doughty House; by inheritance to his son, Sir Francis Ferdinand Maurice Cook, 4th bt. [1907-1978], Doughty House, and Cothay Manor, Somerset;[2] (Francis A. Drey, London); sold February 1947 to the Samuel H. Kress Foundation, New York;[3] gift 1952 to NGA.



[1] Fritz Harck, ""Verzeichnis der Werke des Cosma Tura,"" _Jb Berlin_ 9 (1888): 37.



[2] The bill of sale to the Kress Foundation (see note 3) states that the painting was from ""the collection of the late Sir Herbert Cook of Richmond (Surrey) England."" The 4th Bt. inherited the collection and managed its dispersal after World War II with the trustees of the Cook estate.



[3] Drey sold five Cook paintings to the Kress Foundation, including Tura's ""Annunciation with Two Saints"" (bill of sale dated 18 February 1947; copy in NGA curatorial files).

",Samuel H. Kress Collection,Painting,,206071,0,CIS-R,,,,,2023-07-18 22:01:37.243-04,Q20173929,https://api.nga.gov/iiif/4cc2da5c-1ba3-45b0-8b28-59d7245a012c,"https://api.nga.gov/iiif/4cc2da5c-1ba3-45b0-8b28-59d7245a012c/full/!800,800/0/default.jpg"
